txnId,orderCreateTime,upc,productDescription,productLink,qty,price,deliveryType,osVersion,deviceType,appType,orderDispatchTime,picker,pickCompleteTime,lineCompleteStatus,orderCompleteStatus,pickUpRequestTime,orderDeliveryTime,customerPickUpStatus
1.00E+12,10/5/18 13:22,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,Android-7.1.2,Tablet,app,10/5/18 13:28,pk235,10/5/18 13:44,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:22,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,Android-7.1.2,Tablet,app,10/5/18 13:28,pk235,10/5/18 13:44,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,1,12.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,1,129.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,2,209.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:33,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,2,419.99,driveUpDelivery,ios-9.3.5,Tablet,browser,10/5/18 13:47,pk224,10/5/18 14:09,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 13:57,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,1,349.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/5/18 14:13,pk226,10/5/18 14:33,TRUE,complete,10/5/18 15:31,10/5/18 15:34,pickUpCompleted
1.00E+12,10/5/18 14:19,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 14:30,pk230,10/5/18 14:49,TRUE,complete,10/5/18 15:24,10/5/18 15:29,pickUpCompleted
1.00E+12,10/5/18 14:19,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 14:30,pk230,10/5/18 14:49,TRUE,complete,10/5/18 15:24,10/5/18 15:29,pickUpCompleted
1.00E+12,10/5/18 14:19,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 14:30,pk230,10/5/18 14:49,TRUE,complete,10/5/18 15:24,10/5/18 15:29,pickUpCompleted
1.00E+12,10/5/18 14:19,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,2,3.99,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 14:30,pk230,10/5/18 14:49,TRUE,complete,10/5/18 15:24,10/5/18 15:29,pickUpCompleted
1.00E+12,10/5/18 14:34,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/5/18 14:45,pk235,10/5/18 15:10,TRUE,complete,10/5/18 16:31,10/5/18 16:36,pickUpCompleted
1.00E+12,10/5/18 14:34,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,1,3.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/5/18 14:45,pk235,10/5/18 15:10,TRUE,complete,10/5/18 16:31,10/5/18 16:36,declined
1.00E+12,10/5/18 14:34,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,1,49.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/5/18 14:45,pk235,10/5/18 15:10,TRUE,complete,10/5/18 16:31,10/5/18 16:36,pickUpCompleted
1.00E+12,10/5/18 14:34,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,2,9.49,driveUpDelivery,ios-9.3.5,Desktop,browser,10/5/18 14:45,pk235,10/5/18 15:10,TRUE,complete,10/5/18 16:31,10/5/18 16:36,pickUpCompleted
1.00E+12,10/5/18 14:53,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,2,3.09,driveUpDelivery,ios-9.3.5,Mobile,app,10/5/18 15:05,pk232,10/5/18 15:30,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 14:53,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,ios-9.3.5,Mobile,app,10/5/18 15:05,pk232,10/5/18 15:30,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 14:53,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,4,4.99,driveUpDelivery,ios-9.3.5,Mobile,app,10/5/18 15:05,pk232,10/5/18 15:30,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 14:53,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,1,8.49,driveUpDelivery,ios-9.3.5,Mobile,app,10/5/18 15:05,pk232,10/5/18 15:30,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 15:12,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-10.3.4,Mobile,app,10/5/18 15:24,pk233,10/5/18 15:43,TRUE,complete,10/5/18 17:10,10/5/18 17:16,pickUpCompleted
1.00E+12,10/5/18 15:28,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,ios-9.3.6,Mobile,browser,10/5/18 15:35,pk238,10/5/18 15:57,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 15:28,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-9.3.6,Mobile,browser,10/5/18 15:35,pk238,10/5/18 15:57,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 15:28,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,ios-9.3.6,Mobile,browser,10/5/18 15:35,pk238,10/5/18 15:57,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 15:28,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-9.3.6,Mobile,browser,10/5/18 15:35,pk238,10/5/18 15:57,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 15:53,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,2,12.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/5/18 16:11,pk223,10/5/18 16:36,TRUE,complete,10/5/18 17:46,10/5/18 17:50,pickUpCompleted
1.00E+12,10/5/18 16:07,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/5/18 16:17,pk230,10/5/18 16:38,TRUE,complete,10/5/18 17:42,10/5/18 17:46,pickUpCompleted
1.00E+12,10/5/18 16:07,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,2,499.99,driveUpDelivery,ios-9.3.6,Desktop,browser,10/5/18 16:17,pk230,10/5/18 16:38,TRUE,complete,10/5/18 17:42,10/5/18 17:46,pickUpCompleted
1.00E+12,10/5/18 16:19,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,2,10.99,driveUpDelivery,ios-9.3.6,Tablet,app,10/5/18 16:26,pk240,10/5/18 16:49,TRUE,complete,10/5/18 18:05,10/5/18 18:11,pickUpCompleted
1.00E+12,10/5/18 16:29,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,Android-7.1.0,Desktop,browser,10/5/18 16:44,pk237,10/5/18 17:04,TRUE,complete,10/5/18 17:50,10/5/18 17:55,pickUpCompleted
1.00E+12,10/5/18 16:53,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,ios-9.3.6,Mobile,app,10/5/18 17:03,pk229,10/5/18 17:24,TRUE,complete,10/5/18 18:10,10/5/18 18:13,declined
1.00E+12,10/5/18 17:15,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,2,749.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,1,2887.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:15,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,2,21.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/5/18 17:26,pk231,10/5/18 17:40,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:30,81877502248,convertible crib 4 in 1,https://www.target.com/p/storkcraft-steveston-4-in-1-convertible-crib-and-changer-with-drawer/-/A-53910066?preselect=75559733#lnk=sametab,1,279.99,driveUpDelivery,Android-7.0,Mobile,app,10/5/18 17:43,pk227,10/5/18 18:05,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:30,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,Android-7.0,Mobile,app,10/5/18 17:43,pk227,10/5/18 18:05,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:30,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,1,69.95,driveUpDelivery,Android-7.0,Mobile,app,10/5/18 17:43,pk227,10/5/18 18:05,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:30,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,2,749.99,driveUpDelivery,Android-7.0,Mobile,app,10/5/18 17:43,pk227,10/5/18 18:05,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 17:30,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,2,17.99,driveUpDelivery,Android-7.0,Mobile,app,10/5/18 17:43,pk227,10/5/18 18:05,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 17:54,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/5/18 18:08,pk239,10/5/18 18:23,TRUE,complete,10/5/18 19:07,10/5/18 19:12,pickUpCompleted
1.00E+12,10/5/18 17:54,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,1,9.49,driveUpDelivery,ios-10.3.3,Tablet,browser,10/5/18 18:08,pk239,10/5/18 18:23,TRUE,complete,10/5/18 19:07,10/5/18 19:12,pickUpCompleted
1.00E+12,10/5/18 18:19,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 18:37,pk226,10/5/18 19:01,TRUE,complete,10/5/18 20:07,10/5/18 20:12,declined
1.00E+12,10/5/18 18:19,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,1,12.99,driveUpDelivery,Android-8.1,Mobile,browser,10/5/18 18:37,pk226,10/5/18 19:01,TRUE,complete,10/5/18 20:07,10/5/18 20:12,pickUpCompleted
1.00E+12,10/5/18 18:38,4.90E+11,Up & Up AA Batteries,https://www.target.com/p/aa-batteries-10ct-up-up-153/-/A-53692528,2,8.49,driveUpDelivery,Android-7.1.2,Desktop,browser,10/5/18 18:50,pk237,10/5/18 19:17,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 18:38,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/5/18 18:50,pk237,10/5/18 19:17,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 18:38,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/5/18 18:50,pk237,10/5/18 19:17,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:00,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,ios-10.3.3,Mobile,browser,10/5/18 19:12,pk239,10/5/18 19:34,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:00,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,3,4.49,driveUpDelivery,ios-10.3.3,Mobile,browser,10/5/18 19:12,pk239,10/5/18 19:34,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:00,8.90E+11,Teak wood patio dining set,https://www.target.com/p/marina-11pc-teak-patio-dining-set-white-modway/-/A-77605946,1,3999.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/5/18 19:12,pk239,10/5/18 19:34,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:00,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,1,8.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/5/18 19:12,pk239,10/5/18 19:34,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 19:00,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,2,339.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/5/18 19:12,pk239,10/5/18 19:34,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:10,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,2,8.99,driveUpDelivery,Android-8.1,Desktop,browser,10/5/18 19:21,pk232,10/5/18 19:41,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:10,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,Android-8.1,Desktop,browser,10/5/18 19:21,pk232,10/5/18 19:41,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:10,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,Android-8.1,Desktop,browser,10/5/18 19:21,pk232,10/5/18 19:41,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 19:10,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,1,749.99,driveUpDelivery,Android-8.1,Desktop,browser,10/5/18 19:21,pk232,10/5/18 19:41,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 19:10,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,Android-8.1,Desktop,browser,10/5/18 19:21,pk232,10/5/18 19:41,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:40,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,1,3.49,driveUpDelivery,Android-8.0,Desktop,browser,10/5/18 19:50,pk227,10/5/18 20:16,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:40,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,1,129.99,driveUpDelivery,Android-8.0,Desktop,browser,10/5/18 19:50,pk227,10/5/18 20:16,FALSE,cancelled,---,---,--
1.00E+12,10/5/18 19:40,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,Android-8.0,Desktop,browser,10/5/18 19:50,pk227,10/5/18 20:16,TRUE,cancelled,---,---,--
1.00E+12,10/5/18 19:40,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,Android-8.0,Desktop,browser,10/5/18 19:50,pk227,10/5/18 20:16,TRUE,cancelled,---,---,--
1.00E+12,10/6/18 8:21,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,Android-8.1,Mobile,app,10/6/18 8:22,pk238,10/6/18 8:44,TRUE,complete,10/6/18 9:59,10/6/18 10:04,pickUpCompleted
1.00E+12,10/6/18 8:21,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,2,8.99,driveUpDelivery,Android-8.1,Mobile,app,10/6/18 8:22,pk238,10/6/18 8:44,TRUE,complete,10/6/18 9:59,10/6/18 10:04,pickUpCompleted
1.00E+12,10/6/18 8:32,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,1,349.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/6/18 8:45,pk220,10/6/18 9:02,FALSE,cancelled,---,---,--
1.00E+12,10/6/18 8:32,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,ios-10.3.4,Tablet,browser,10/6/18 8:45,pk220,10/6/18 9:02,TRUE,cancelled,---,---,--
1.00E+12,10/6/18 8:46,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,1,8.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 8:56,pk229,10/6/18 9:17,TRUE,cancelled,---,---,--
1.00E+12,10/6/18 8:46,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,2,54.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 8:56,pk229,10/6/18 9:17,TRUE,cancelled,---,---,--
1.00E+12,10/6/18 8:46,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 8:56,pk229,10/6/18 9:17,FALSE,cancelled,---,---,--
1.00E+12,10/6/18 9:10,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,1,9.49,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 9:21,pk234,10/6/18 9:41,TRUE,complete,10/6/18 10:29,10/6/18 10:33,pickUpCompleted
1.00E+12,10/6/18 9:10,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 9:21,pk234,10/6/18 9:41,TRUE,complete,10/6/18 10:29,10/6/18 10:33,pickUpCompleted
1.00E+12,10/6/18 9:30,33200005445,Arm & Hammer Liquid Laundry Detergent,https://www.target.com/p/arm---38--hammer-plus-oxiclean-fresh-scent-liquid-laundry-detergent--224-fl-oz/-/A-49135699,1,11.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 9:39,pk239,10/6/18 10:00,TRUE,complete,10/6/18 11:26,10/6/18 11:31,pickUpCompleted
1.00E+12,10/6/18 9:30,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,2,10.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/6/18 9:39,pk239,10/6/18 10:00,TRUE,complete,10/6/18 11:26,10/6/18 11:31,pickUpCompleted
1.00E+12,10/6/18 9:48,6.44E+11,Premier Protein Shake,https://www.target.com/p/premier-protein-shake-chocolate-11oz-4pk/-/A-50835667,1,7.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/6/18 10:02,pk223,10/6/18 10:27,TRUE,complete,10/6/18 11:12,10/6/18 11:17,pickUpCompleted
1.00E+12,10/6/18 9:48,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,2,3.49,driveUpDelivery,ios-10.3.3,Mobile,browser,10/6/18 10:02,pk223,10/6/18 10:27,TRUE,complete,10/6/18 11:12,10/6/18 11:17,pickUpCompleted
